time,年,月,日,小时,分钟,秒,温度(室外),湿度(室外),气压(室外),湿度(室内),气压(室内),temperature
1552518860,2019,3,14,7,14,20,12.7,91,993.2,87,993.4,13.5
1552518918,2019,3,14,7,15,18,12.8,91,993.1,87,993.3,13.5
1552518983,2019,3,14,7,16,23,12.8,91,993,87,993.2,13.5
1552519040,2019,3,14,7,17,20,12.8,91,993.2,87,993.3,13.5
1552519099,2019,3,14,7,18,19,12.8,91,993.5,87,993.3,13.5
1552519162,2019,3,14,7,19,22,12.7,91,993.1,87,993.7,13.5
1552519219,2019,3,14,7,20,19,12.8,91,975.1,87,993.5,13.5
1552519282,2019,3,14,7,21,22,12.8,91,993,87,993.3,13.5
1552519340,2019,3,14,7,22,20,12.8,91,993.1,87,993.3,13.5
1552519400,2019,3,14,7,23,20,12.8,91,975.2,87,993.5,13.5
1552519460,2019,3,14,7,24,20,12.8,91,992.8,87,993.4,13.5
1552519522,2019,3,14,7,25,22,12.8,91,992.3,86,993.5,13.5
1552519579,2019,3,14,7,26,19,12.8,91,992.6,86,993.5,13.5
1552519643,2019,3,14,7,27,23,12.8,91,992.7,86,993.4,13.5
1552519700,2019,3,14,7,28,20,12.8,91,994.3,86,993.7,13.5
1552519761,2019,3,14,7,29,21,12.8,91,994.6,86,993.5,13.5
1552519820,2019,3,14,7,30,20,12.9,91,992.5,86,993.5,13.5
1552519880,2019,3,14,7,31,20,12.9,91,994.3,87,993.3,13.5
1552519940,2019,3,14,7,32,20,12.9,91,1076.7,87,993.4,13.5
1552520003,2019,3,14,7,33,23,12.9,91,994.6,87,993.5,13.4
1552520063,2019,3,14,7,34,23,12.9,91,993.9,87,993.5,13.4
1552520123,2019,3,14,7,35,23,12.9,91,994.4,87,993.3,13.5
1552520184,2019,3,14,7,36,24,12.9,91,994.2,87,993.4,13.5
1552520242,2019,3,14,7,37,22,12.9,91,994.1,87,993.5,13.5
1552520310,2019,3,14,7,38,30,12.9,91,994.1,87,993.5,13.5
1552520364,2019,3,14,7,39,24,12.9,91,994.1,87,993.4,13.5
1552520421,2019,3,14,7,40,21,12.8,91,994.3,87,993.4,13.5
1552520483,2019,3,14,7,41,23,12.8,91,994.2,87,993.5,13.5
1552520543,2019,3,14,7,42,23,12.8,91,994.4,87,993.5,13.5
1552520603,2019,3,14,7,43,23,12.8,91,994.2,87,993.7,13.5
1552520661,2019,3,14,7,44,21,12.8,91,976.8,87,993.7,13.5
1552520722,2019,3,14,7,45,22,12.8,91,994.6,87,993.7,13.5
1552520783,2019,3,14,7,46,23,12.9,91,994.6,87,993.7,13.6
1552520841,2019,3,14,7,47,21,13,91,931.6,87,993.6,13.6
1552520904,2019,3,14,7,48,24,13,90,994.1,87,993.6,13.6
1552520962,2019,3,14,7,49,22,,,,87,993.5,13.6
1552520963,2019,3,14,7,49,23,13,90,994.3,,,
1552521024,2019,3,14,7,50,24,13,90,993.7,87,993.3,13.6
1552521084,2019,3,14,7,51,24,13,90,994,87,993.3,13.6
1552521143,2019,3,14,7,52,23,13,90,993.9,87,993.5,13.6
1552521204,2019,3,14,7,53,24,13,90,993.8,86,993.5,13.6
1552521263,2019,3,14,7,54,23,12.9,90,993.7,86,993.5,13.6
1552521325,2019,3,14,7,55,25,12.8,91,993.9,86,993.5,13.6
1552521384,2019,3,14,7,56,24,12.7,91,994.9,86,993.5,13.6
1552521443,2019,3,14,7,57,23,12.7,91,994.3,86,993.4,13.6
1552521505,2019,3,14,7,58,25,12.7,91,994.5,86,993.2,13.7
1552521565,2019,3,14,7,59,25,12.7,91,932.1,86,993.3,13.7
1552521626,2019,3,14,8,0,26,12.7,91,994.7,86,993.4,13.6
1552521685,2019,3,14,8,1,25,12.7,91,992.9,86,993.6,13.6
1552521743,2019,3,14,8,2,23,12.7,92,993.4,86,993.6,13.6
1552521805,2019,3,14,8,3,25,12.6,92,993.3,86,993.6,13.6
1552521864,2019,3,14,8,4,24,12.6,92,993.5,86,993.4,13.6
1552521926,2019,3,14,8,5,26,12.7,92,993.5,86,993.5,13.6
1552521984,2019,3,14,8,6,24,12.7,92,993,86,993.5,13.6
1552522044,2019,3,14,8,7,24,12.7,92,993.4,86,993.5,13.6
1552522106,2019,3,14,8,8,26,12.7,92,993.4,86,993.6,13.7
1552522167,2019,3,14,8,9,27,12.7,92,993.4,86,993.6,13.6
1552522227,2019,3,14,8,10,27,12.7,92,993.4,86,993.6,13.6
1552522284,2019,3,14,8,11,24,12.7,92,993.4,86,993.6,13.6
1552522346,2019,3,14,8,12,26,12.7,92,993.4,86,993.4,13.6
1552522406,2019,3,14,8,13,26,12.7,92,993.4,86,993.4,13.6
1552522465,2019,3,14,8,14,25,12.7,92,993.4,86,993.5,13.7
1552522526,2019,3,14,8,15,26,13,91,993.9,86,993.3,13.7
1552522586,2019,3,14,8,16,26,13,90,994.2,86,993.3,13.7
1552522645,2019,3,14,8,17,25,13,90,994,86,993.1,13.7
1552522706,2019,3,14,8,18,26,13.1,91,993.8,86,993.2,13.7
1552522767,2019,3,14,8,19,27,13.1,90,994,86,993.2,13.7
1552522825,2019,3,14,8,20,25,13.1,90,993.9,86,993.2,13.7
1552522886,2019,3,14,8,21,26,13.1,90,993.5,86,993.2,13.6
1552522948,2019,3,14,8,22,28,13.2,90,993.6,86,993,13.7
1552523006,2019,3,14,8,23,26,13.2,90,992.4,86,993.2,13.7
1552523066,2019,3,14,8,24,26,13.2,90,993.2,86,993.4,13.7
1552523127,2019,3,14,8,25,27,13.2,90,977.3,86,993.1,13.6
1552523189,2019,3,14,8,26,29,13.2,90,995.3,86,993.4,13.6
1552523246,2019,3,14,8,27,26,13.2,90,995.3,86,993.4,13.6
1552523306,2019,3,14,8,28,26,13.1,91,994.8,86,993.2,13.6
1552523369,2019,3,14,8,29,29,13.1,91,994.5,86,993.4,13.6
1552523429,2019,3,14,8,30,29,13.1,91,994.8,86,993.3,13.6
1552523488,2019,3,14,8,31,28,13,91,995.4,86,993.3,13.6
1552523549,2019,3,14,8,32,29,13,91,992.7,86,993.4,13.6
1552523609,2019,3,14,8,33,29,13,91,993.4,86,993.4,13.6
1552523667,2019,3,14,8,34,27,13,91,993.1,87,993.4,13.6
1552523729,2019,3,14,8,35,29,13,91,977.7,87,993.5,13.5
1552523787,2019,3,14,8,36,27,13,91,995.5,87,993.4,13.5
1552523847,2019,3,14,8,37,27,13,92,993.4,87,993.4,13.6
1552523909,2019,3,14,8,38,29,13,92,993.3,87,993.4,13.6
1552523967,2019,3,14,8,39,27,13,91,993.8,87,993.6,13.6
1552524028,2019,3,14,8,40,28,13,92,993.4,87,993.6,13.6
1552524089,2019,3,14,8,41,29,13,92,993.3,87,993.4,13.6
1552524148,2019,3,14,8,42,28,13,92,993.8,87,993.6,13.6
1552524207,2019,3,14,8,43,27,13,92,993.9,87,993.6,13.6
1552524268,2019,3,14,8,44,28,13,92,993.7,87,993.6,13.6
1552524330,2019,3,14,8,45,30,13,92,993.6,87,993.4,13.5
1552524390,2019,3,14,8,46,30,13,91,993.8,87,993.4,13.6
1552524454,2019,3,14,8,47,34,13.1,91,993.5,87,993.6,13.6
1552524511,2019,3,14,8,48,31,13,91,993.2,87,993.4,13.6
1552524571,2019,3,14,8,49,31,13,91,993.6,87,993.6,13.6
1552524629,2019,3,14,8,50,29,13.1,92,993.8,87,993.6,13.6
1552524691,2019,3,14,8,51,31,13.1,91,993.7,87,993.5,13.7
1552524752,2019,3,14,8,52,32,13.1,91,993.4,87,993.7,13.7
1552524809,2019,3,14,8,53,29,13.1,91,995.5,87,993.5,13.7
1552524871,2019,3,14,8,54,31,13.1,91,995.4,87,993.7,13.7
1552524928,2019,3,14,8,55,28,13.1,91,995.3,87,993.4,13.6
1552524991,2019,3,14,8,56,31,13.1,91,993.6,87,993.6,13.6
1552525049,2019,3,14,8,57,29,13.1,91,995.4,87,993.6,13.6
1552525109,2019,3,14,8,58,29,13.1,91,995.4,87,993.6,13.6
1552525170,2019,3,14,8,59,30,13.1,91,995.5,87,993.4,13.5
1552525229,2019,3,14,9,0,29,13.1,92,995.1,87,993.4,13.5
1552525291,2019,3,14,9,1,31,13.2,91,995.5,87,993.6,13.6
1552525352,2019,3,14,9,2,32,13.2,91,995.2,87,993.7,13.6
1552525413,2019,3,14,9,3,33,13.2,91,995.6,87,993.7,13.6
1552525471,2019,3,14,9,4,31,13.2,91,995.1,87,993.5,13.6
1552525531,2019,3,14,9,5,31,13.2,91,994.9,87,993.4,13.6
1552525591,2019,3,14,9,6,31,13.2,91,995.2,87,993.4,13.6
1552525649,2019,3,14,9,7,29,,,,87,993.4,13.6
1552525650,2019,3,14,9,7,30,13.3,91,994.6,,,
1552525710,2019,3,14,9,8,30,13.3,91,995.3,87,993.6,13.6
1552525770,2019,3,14,9,9,30,13.3,90,994.6,87,993.6,13.6
1552525831,2019,3,14,9,10,31,13.2,90,994.9,87,993.6,13.6
1552525892,2019,3,14,9,11,32,13.3,90,995.1,87,993.6,13.7
1552525951,2019,3,14,9,12,31,13.3,90,995.1,87,993.6,13.7
1552526013,2019,3,14,9,13,33,13.2,91,994.5,87,993.6,13.7
1552526071,2019,3,14,9,14,31,13.2,90,994.9,87,993.3,13.6
1552526131,2019,3,14,9,15,31,13.3,90,994.9,87,993.6,13.7
1552526191,2019,3,14,9,16,31,13.3,90,994.9,87,993.3,13.7
1552526253,2019,3,14,9,17,33,13.3,90,994.7,87,993.3,13.7
1552526311,2019,3,14,9,18,31,13.3,90,978.9,87,993.5,13.7
1552526373,2019,3,14,9,19,33,13.3,90,994.7,87,993.3,13.7
1552526431,2019,3,14,9,20,31,13.4,90,994.2,87,993.5,13.7
1552526491,2019,3,14,9,21,31,13.4,90,994.2,87,993.2,13.7
1552526554,2019,3,14,9,22,34,13.4,90,994.6,87,993.2,13.8
1552526612,2019,3,14,9,23,32,13.4,90,978.8,87,993.2,13.8
1552526673,2019,3,14,9,24,33,13.4,89,994.2,87,993.2,13.8
1552526734,2019,3,14,9,25,34,13.4,89,994.3,87,993.1,13.8
1552526794,2019,3,14,9,26,34,13.4,89,994.3,87,993.3,13.8
1552526854,2019,3,14,9,27,34,13.5,89,994.3,87,993,13.8
1552526914,2019,3,14,9,28,34,13.5,89,994.3,87,993.1,13.8
1552526974,2019,3,14,9,29,34,13.5,89,995.5,87,994.9,13.9
1552527033,2019,3,14,9,30,33,13.5,89,993.8,87,993,13.8
1552527094,2019,3,14,9,31,34,13.5,89,995.5,87,994.9,13.8
1552527155,2019,3,14,9,32,35,13.5,89,979.8,87,994.9,13.8
1552527214,2019,3,14,9,33,34,13.5,89,995.6,87,994.9,13.8
1552527274,2019,3,14,9,34,34,13.6,89,995.5,86,995.1,13.8
1552527335,2019,3,14,9,35,35,13.6,89,993.9,86,994.9,13.8
1552527394,2019,3,14,9,36,34,13.6,89,995.7,86,994.9,13.9
1552527453,2019,3,14,9,37,33,13.6,88,995.6,86,995,13.9
1552527514,2019,3,14,9,38,34,13.5,88,995,86,995,13.9
1552527574,2019,3,14,9,39,34,13.5,87,995.8,86,995,13.9
1552527634,2019,3,14,9,40,34,13.5,87,995.7,86,995,13.9
1552527695,2019,3,14,9,41,35,13.5,87,995.4,86,994.9,13.9
1552527754,2019,3,14,9,42,34,13.5,87,995.4,86,994.7,13.9
1552527815,2019,3,14,9,43,35,13.5,86,996,86,994.9,14
1552527877,2019,3,14,9,44,37,13.5,87,995.8,86,994.9,14
1552527937,2019,3,14,9,45,37,13.5,87,995.8,86,994.7,13.9
1552527995,2019,3,14,9,46,35,13.5,87,995.8,86,994.7,13.9
1552528056,2019,3,14,9,47,36,13.5,87,995.8,86,994.7,13.9
1552528117,2019,3,14,9,48,37,13.5,87,995.8,86,994.7,13.9
1552528176,2019,3,14,9,49,36,13.5,87,995.8,86,994.9,14
1552528237,2019,3,14,9,50,37,13.5,87,995.8,85,994.6,14
1552528296,2019,3,14,9,51,36,13.5,87,995.8,85,994.6,13.9
1552528356,2019,3,14,9,52,36,13.2,85,994.1,84,994.8,13.9
1552528418,2019,3,14,9,53,38,13.2,85,994.8,84,994.8,13.9
1552528477,2019,3,14,9,54,37,13.2,85,995,84,994.6,14
1552528537,2019,3,14,9,55,37,13.3,85,994.9,83,994.6,14
1552528596,2019,3,14,9,56,36,13.2,85,932.6,83,994.5,13.9
1552528657,2019,3,14,9,57,37,13.2,85,995.4,83,994.5,13.9
1552528718,2019,3,14,9,58,38,13.2,85,994.9,83,994.6,13.9
1552528778,2019,3,14,9,59,38,13.2,85,979.5,83,994.8,13.9
1552528835,2019,3,14,10,0,35,13.1,85,995.7,83,994.6,14
1552528898,2019,3,14,10,1,38,13.2,86,995.5,82,994.7,14
1552528956,2019,3,14,10,2,36,13.1,86,996,82,994.5,14
1552529016,2019,3,14,10,3,36,13.2,86,995.6,82,994.7,14
1552529076,2019,3,14,10,4,36,13.2,86,995.8,82,994.7,13.9
1552529135,2019,3,14,10,5,35,13.3,86,995.6,82,994.7,13.8
1552529198,2019,3,14,10,6,38,13.3,86,995.6,82,994.5,13.8
1552529256,2019,3,14,10,7,36,13.3,86,995.2,82,994.7,13.7
1552529318,2019,3,14,10,8,38,13.3,86,1079.7,82,994.8,13.7
1552529379,2019,3,14,10,9,39,13.3,86,995.7,83,994.8,13.7
1552529437,2019,3,14,10,10,37,13.2,86,995.4,83,995,13.8
1552529497,2019,3,14,10,11,37,13.1,86,980,83,994.8,13.8
1552529557,2019,3,14,10,12,37,13,87,996,83,994.8,13.8
1552529617,2019,3,14,10,13,37,13,87,995.6,83,994.9,13.8
1552529677,2019,3,14,10,14,37,12.9,87,931.6,82,995,13.8
1552529737,2019,3,14,10,15,37,12.9,88,994.3,83,995.1,13.9
1552529797,2019,3,14,10,16,37,12.9,88,994.8,83,994.9,13.9
1552529858,2019,3,14,10,17,38,13,88,994.7,82,994.8,13.9
1552529918,2019,3,14,10,18,38,12.9,88,995.3,82,994.8,13.9
1552529977,2019,3,14,10,19,37,12.9,88,995,82,994.8,13.9
1552530037,2019,3,14,10,20,37,12.9,88,994.7,82,994.8,14
1552530097,2019,3,14,10,21,37,13,88,995,82,994.7,14
1552530098,2019,3,14,10,21,38,,,,,,
1552530159,2019,3,14,10,22,39,13.1,88,995.2,83,994.7,13.9
1552530219,2019,3,14,10,23,39,13.1,88,978.8,83,994.5,13.9
1552530278,2019,3,14,10,24,38,13.2,88,994.7,83,994.7,13.9
1552530338,2019,3,14,10,25,38,13.3,88,994.4,83,994.5,13.9
1552530401,2019,3,14,10,26,41,13.3,88,931.6,83,994.5,13.9
1552530459,2019,3,14,10,27,39,13.3,87,994.2,83,994.7,13.9
1552530520,2019,3,14,10,28,40,13.4,87,995.8,83,994.5,13.9
1552530579,2019,3,14,10,29,39,13.4,87,995.8,83,994.5,13.9
1552530640,2019,3,14,10,30,40,13.4,87,995.4,83,994.5,13.9
1552530701,2019,3,14,10,31,41,13.4,87,995.3,83,994.5,13.9
1552530758,2019,3,14,10,32,38,13.5,87,995.3,83,994.7,13.9
1552530820,2019,3,14,10,33,40,13.5,87,994.5,83,994.5,13.9
1552530881,2019,3,14,10,34,41,13.6,87,995,83,994.7,13.8
1552530939,2019,3,14,10,35,39,13.5,86,978.9,83,994.5,13.8
1552531001,2019,3,14,10,36,41,13.5,86,994.5,83,994.5,13.8
1552531061,2019,3,14,10,37,41,13.5,86,932,83,994.7,13.7
1552531119,2019,3,14,10,38,39,13.5,86,994.6,83,994.8,13.7
1552531182,2019,3,14,10,39,42,13.5,86,994.6,83,994.6,13.8
1552531239,2019,3,14,10,40,39,13.5,86,994.6,83,994.8,13.8
1552531302,2019,3,14,10,41,42,13.5,86,994.6,83,994.7,13.8
1552531361,2019,3,14,10,42,41,13.5,86,994.6,83,994.6,13.8
1552531421,2019,3,14,10,43,41,13.5,86,994.6,83,994.6,13.8
1552531481,2019,3,14,10,44,41,13.5,86,994.6,83,994.7,13.9
1552531542,2019,3,14,10,45,42,13.5,86,994.6,83,994.8,13.9
1552531600,2019,3,14,10,46,40,13.5,86,994.6,83,994.6,13.9
1552531663,2019,3,14,10,47,43,13.5,86,994.6,83,994.3,13.9
1552531722,2019,3,14,10,48,42,13.5,86,994.6,83,994.5,13.9
1552531782,2019,3,14,10,49,42,13.5,86,994.6,83,994.3,13.9
1552531840,2019,3,14,10,50,40,13.5,86,994.6,83,994.5,13.9
1552531903,2019,3,14,10,51,43,13.5,86,994.6,83,994.1,13.9
1552531960,2019,3,14,10,52,40,13.5,86,994.6,83,994.1,13.9
1552532023,2019,3,14,10,53,43,13.5,86,994.6,83,994,14
1552532081,2019,3,14,10,54,41,13.5,86,994.6,83,994,14
1552532142,2019,3,14,10,55,42,13.5,86,994.6,83,994,14
1552532200,2019,3,14,10,56,40,13.5,86,994.6,83,994.1,14
1552532263,2019,3,14,10,57,43,13.5,86,994.6,83,993.6,14
1552532324,2019,3,14,10,58,44,13.5,86,994.6,83,993.6,14.1
1552532383,2019,3,14,10,59,43,13.5,86,994.6,83,980,14.1
1552532443,2019,3,14,11,0,43,13.5,86,994.6,83,993.6,14.1
1552532502,2019,3,14,11,1,42,13.5,86,994.6,82,993.4,14.1
1552532561,2019,3,14,11,2,41,13.7,83,995.3,82,993.7,14.1
1552532621,2019,3,14,11,3,41,13.7,83,995.2,82,993.7,14.1
1552532682,2019,3,14,11,4,42,13.7,82,995.5,82,993.7,14.1
1552532742,2019,3,14,11,5,42,13.8,82,995.4,81,993.4,14.2
1552532801,2019,3,14,11,6,41,13.8,82,994.8,81,993.3,14.2
1552532864,2019,3,14,11,7,44,13.9,82,995.1,81,993,14.2
1552532924,2019,3,14,11,8,44,14,82,994.9,81,993,14.2
1552532984,2019,3,14,11,9,44,13.9,82,994.8,81,993,14.2
1552533042,2019,3,14,11,10,42,13.9,81,994.3,81,993,14.2
1552533102,2019,3,14,11,11,42,13.8,82,932,81,992.9,14.2
1552533165,2019,3,14,11,12,45,13.8,83,994.1,81,994.8,14.3
1552533224,2019,3,14,11,13,44,13.9,83,994.2,81,994.7,14.3
1552533283,2019,3,14,11,14,43,13.9,84,931.9,81,994.7,14.3
1552533342,2019,3,14,11,15,42,13.9,85,994.3,81,994.7,14.3
1552533402,2019,3,14,11,16,42,14,84,994.1,81,994.6,14.3
1552533464,2019,3,14,11,17,44,14,85,994.4,81,994.3,14.4
1552533524,2019,3,14,11,18,44,14,84,994,81,994.3,14.4
1552533585,2019,3,14,11,19,45,14.1,84,993.4,81,994,14.4
1552533643,2019,3,14,11,20,43,14,84,993.4,81,994,14.4
1552533704,2019,3,14,11,21,44,14,84,993.4,81,994.2,14.4
1552533764,2019,3,14,11,22,44,14,84,993.4,81,994.1,14.4
1552533826,2019,3,14,11,23,46,14,84,993.4,81,993.6,14.4
1552533883,2019,3,14,11,24,43,14,84,993.4,81,993.9,14.4
1552533945,2019,3,14,11,25,45,14,84,993.4,81,993.7,14.4
1552534003,2019,3,14,11,26,43,14,84,993.4,81,993.8,14.4
1552534066,2019,3,14,11,27,46,14,84,993.4,81,993.5,14.4
1552534125,2019,3,14,11,28,45,14,84,993.4,80,993.2,14.4
1552534185,2019,3,14,11,29,45,14.1,84,994.4,80,993.4,14.4
1552534247,2019,3,14,11,30,47,14.1,84,994.9,81,993.3,14.4
1552534305,2019,3,14,11,31,45,14.1,84,994.6,81,993.4,14.4
1552534367,2019,3,14,11,32,47,14.1,84,994.3,81,993.1,14.4
1552534424,2019,3,14,11,33,44,14.1,84,994.2,81,993,14.5
1552534487,2019,3,14,11,34,47,14.1,84,994,81,993,14.5
1552534547,2019,3,14,11,35,47,14.1,84,994.2,81,993,14.5
1552534605,2019,3,14,11,36,45,14.2,84,994.4,81,993.2,14.5
1552534665,2019,3,14,11,37,45,14.1,84,994.5,81,993,14.5
1552534786,2019,3,14,11,39,46,14.2,85,994.5,81,992.6,14.6
1552534846,2019,3,14,11,40,46,14.1,85,994.3,81,992.6,14.6
1552534906,2019,3,14,11,41,46,14.1,85,931.6,81,992.6,14.6
1552534965,2019,3,14,11,42,45,14.2,85,994.1,81,994.5,14.6
1552535028,2019,3,14,11,43,48,14.2,85,994.1,81,994.2,14.6
1552535089,2019,3,14,11,44,49,14.2,85,993.9,81,994.4,14.6
1552535147,2019,3,14,11,45,47,14.2,84,993.8,81,994.1,14.6
1552535207,2019,3,14,11,46,47,14.1,84,993.4,81,994.3,14.6
1552535267,2019,3,14,11,47,47,14.2,85,994.1,82,994.3,14.6
1552535325,2019,3,14,11,48,45,14.2,85,993.4,82,994.3,14.6
1552535388,2019,3,14,11,49,48,14.3,84,993.5,82,994,14.6
1552535446,2019,3,14,11,50,46,14.3,84,993.7,82,994,14.6
1552535507,2019,3,14,11,51,47,14.3,84,993.2,82,993.8,14.6
1552535568,2019,3,14,11,52,48,14.3,84,993.2,82,993.8,14.6
1552535627,2019,3,14,11,53,47,14.3,84,993.7,82,993.9,14.6
1552535690,2019,3,14,11,54,50,14.2,83,994.9,81,993.7,14.6
1552535746,2019,3,14,11,55,46,14.2,84,994.9,81,993.7,14.6
1552535806,2019,3,14,11,56,46,14.2,84,993,81,993.6,14.6
1552535866,2019,3,14,11,57,46,14.2,85,995.1,81,410.4,14.7
1552535926,2019,3,14,11,58,46,14.2,85,993.4,81,993.4,14.6
1552535986,2019,3,14,11,59,46,14.2,84,994.6,81,993.5,14.6
1552536038,2019,3,14,12,0,38,15,81,993.1,79,992.1,15.4
1552536099,2019,3,14,12,1,39,15,81,993.1,79,992.1,15.4
1552536159,2019,3,14,12,2,39,14.7,83,993,79,992.2,15.5
1552536216,2019,3,14,12,3,36,14.8,83,992.4,79,992.1,15.5
1552536278,2019,3,14,12,4,38,14.9,83,992.7,79,992,15.4
1552536339,2019,3,14,12,5,39,15,83,992.2,79,992,15.5
1552536400,2019,3,14,12,6,40,15,82,994.1,79,991.7,15.5
1552536460,2019,3,14,12,7,40,14.9,83,993.7,79,992.1,15.5
1552536517,2019,3,14,12,8,37,15,82,993.6,79,991.9,15.5
1552536578,2019,3,14,12,9,38,15,82,993.3,79,991.6,15.5
1552536638,2019,3,14,12,10,38,15,82,993.7,79,991.8,15.5
1552536697,2019,3,14,12,11,37,15.1,82,1077.4,79,991.8,15.6
1552536758,2019,3,14,12,12,38,15.2,82,993.5,79,991.8,15.6
1552536819,2019,3,14,12,13,39,15.2,82,993.1,79,991.7,15.6
1552536880,2019,3,14,12,14,40,15.2,82,992.8,79,991.7,15.6
1552536938,2019,3,14,12,15,38,15.1,82,993.3,79,991.5,15.6
1552536999,2019,3,14,12,16,39,15.1,82,993,79,991.5,15.6
1552537059,2019,3,14,12,17,39,15.1,82,992.8,78,991.7,15.6
1552537118,2019,3,14,12,18,38,15.1,82,992.9,78,991.5,15.6
1552537180,2019,3,14,12,19,40,15.1,82,992.8,78,991.5,15.6
1552537238,2019,3,14,12,20,38,15.1,82,992.8,79,991.2,15.6
1552537299,2019,3,14,12,21,39,,,,79,991.2,15.6
1552537300,2019,3,14,12,21,40,15.1,82,992.3,,,
1552537359,2019,3,14,12,22,39,15.2,82,993,79,991.2,15.6
1552537421,2019,3,14,12,23,41,15.2,82,992.4,79,991.5,15.6
1552537479,2019,3,14,12,24,39,15.1,82,992.3,79,991.5,15.6
1552537541,2019,3,14,12,25,41,15.1,82,992.7,79,991.5,15.6
1552537600,2019,3,14,12,26,40,15,82,992.4,79,991.7,15.6
1552537659,2019,3,14,12,27,39,14.9,83,992.6,79,991.5,15.6
1552537721,2019,3,14,12,28,41,15,83,993.4,79,991.5,15.6
1552537779,2019,3,14,12,29,39,14.9,83,993.3,79,991.5,15.6
1552537842,2019,3,14,12,30,42,14.9,83,993.5,79,991.7,15.6
1552537900,2019,3,14,12,31,40,15,83,993.2,79,991.7,15.6
1552537962,2019,3,14,12,32,42,15.1,82,992.7,79,991.7,15.6
1552538022,2019,3,14,12,33,42,15,82,992.9,79,991.5,15.6
1552538081,2019,3,14,12,34,41,14.9,82,993.5,79,991.7,15.6
1552538140,2019,3,14,12,35,40,14.9,83,993.5,79,991.7,15.5
1552538201,2019,3,14,12,36,41,14.9,83,993.2,79,991.7,15.5
1552538261,2019,3,14,12,37,41,14.9,83,993.3,79,992,15.5
1552538320,2019,3,14,12,38,40,14.9,83,993.7,79,992.1,15.5
1552538382,2019,3,14,12,39,42,14.9,83,993.9,79,992.1,15.4
1552538440,2019,3,14,12,40,40,14.8,83,994,79,992.1,15.4
1552538503,2019,3,14,12,41,43,14.8,83,994.3,79,992.4,15.4
1552538563,2019,3,14,12,42,43,14.8,83,994.1,79,992.4,15.4
1552538621,2019,3,14,12,43,41,14.9,83,994.4,79,992.5,15.4
1552538680,2019,3,14,12,44,40,14.9,83,992.4,79,992.5,15.4
1552538740,2019,3,14,12,45,40,14.9,83,994.3,79,992.5,15.4
1552538800,2019,3,14,12,46,40,14.9,83,992,79,992.3,15.5
1552538862,2019,3,14,12,47,42,14.9,83,993.9,79,992.2,15.5
1552538922,2019,3,14,12,48,42,14.9,83,994.2,79,992.3,15.5
1552538981,2019,3,14,12,49,41,15,83,994.2,79,992.2,15.5
1552539042,2019,3,14,12,50,42,15,83,993.9,79,992.2,15.5
1552539101,2019,3,14,12,51,41,15,83,994.1,79,992.2,15.5
1552539161,2019,3,14,12,52,41,14.9,83,993.9,79,992.1,15.5
1552539223,2019,3,14,12,53,43,14.8,83,994,79,992.1,15.5
1552539284,2019,3,14,12,54,44,14.8,84,994.1,79,992.2,15.5
1552539344,2019,3,14,12,55,44,14.7,84,992.7,79,992.3,15.5
1552539402,2019,3,14,12,56,42,14.7,84,992.2,79,992.3,15.4
1552539464,2019,3,14,12,57,44,14.7,84,992.4,79,992.5,15.4
1552539522,2019,3,14,12,58,42,14.6,84,992.6,80,992.5,15.3
1552539584,2019,3,14,12,59,44,14.6,85,992.7,80,992.5,15.3
1552539655,2019,3,14,13,0,55,14.7,81,994.1,79,993.2,14.9
1552539715,2019,3,14,13,1,55,14.7,81,994.1,79,992.9,15
1552539773,2019,3,14,13,2,53,14.7,81,994.1,78,993.2,15
1552539833,2019,3,14,13,3,53,14.7,81,994.1,78,992.9,15
1552539895,2019,3,14,13,4,55,14.7,81,994.1,78,992.9,14.9
1552539955,2019,3,14,13,5,55,14.7,81,994.1,78,992.7,14.9
1552540015,2019,3,14,13,6,55,14.7,81,994.1,78,992.7,14.9
1552540073,2019,3,14,13,7,53,14.7,81,994.1,78,992.9,15
1552540134,2019,3,14,13,8,54,14.7,81,994.1,78,992.7,15
1552540194,2019,3,14,13,9,54,14.9,79,993.3,78,992.9,15
1552540253,2019,3,14,13,10,53,14.8,80,993.2,78,992.6,15
1552540314,2019,3,14,13,11,54,14.8,80,993.2,78,992.6,15
1552540375,2019,3,14,13,12,55,14.8,79,993.1,77,992.5,15
1552540437,2019,3,14,13,13,57,14.8,80,993.1,77,992.5,15
1552540496,2019,3,14,13,14,56,14.8,80,992.8,77,992.5,15
1552540556,2019,3,14,13,15,56,14.8,80,930.1,77,992.3,15
1552540617,2019,3,14,13,16,57,14.8,79,993,77,992.5,15
1552540675,2019,3,14,13,17,55,14.8,79,992.8,77,992.5,15
1552540736,2019,3,14,13,18,56,14.7,79,930.1,77,992.3,15
1552540801,2019,3,14,13,20,1,14.8,80,992.9,77,992.5,15
1552540855,2019,3,14,13,20,55,14.8,80,993,77,992.3,15
1552540914,2019,3,14,13,21,54,14.8,80,992.6,77,992.5,14.9
1552540975,2019,3,14,13,22,55,14.8,79,992.3,77,992.3,14.9
1552541037,2019,3,14,13,23,57,14.7,79,992.7,77,992.3,14.9
1552541097,2019,3,14,13,24,57,14.7,79,992.9,77,992.3,14.9
1552541157,2019,3,14,13,25,57,14.7,79,993.3,77,992.3,15
1552541217,2019,3,14,13,26,57,14.7,80,992.9,77,992.3,15
